source,property_name,address,city,property_type,lot_area_sqm,floor_area_sqm,bedrooms,bathrooms,price_php,latitude,longitude,listing_url,market_segment
Lamudi,House For Sale in Maribago,"Pacific Villa I, Pajac-Maribago Road, Lapu-Lapu City, Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,168.0,4.0,4.0,11500000.0,10.295947,123.985914,https://www.lamudi.com.ph/property/41032-73-7b845bfd280c-cd7d-195fae8-8220-7270,open_market
Lamudi,House For Sale in Basak,"Basak, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,40.0,2.0,2.0,2500000.0,10.29621,123.96399,https://www.lamudi.com.ph/property/41032-73-2de68ce5bd84-26e4-c3c02589-b984-1237,open_market
Lamudi,Condo For Sale in Basak,"Basak, Lapu-Lapu City, Cebu, Pilipinas",Lapu-Lapu City,Condominium,,14.0,,1.0,1708367.0,10.2963065,123.9666404,https://www.lamudi.com.ph/property/41032-73-7af9d0f777e6-5108-1919916-8cf5-76b7,open_market
Lamudi,Condo For Sale in Basak,"Basak, Lapu-Lapu City, Cebu, Pilipinas",Lapu-Lapu City,Condominium,,26.0,1.0,1.0,3001366.0,10.2963065,123.9666404,https://www.lamudi.com.ph/property/41032-73-83690c9d8921-9a7c-191992f-8cf5-76b7,open_market
Lamudi,Studio For Sale in Pajac,"Cagodoy Road, Basak, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,24.0,1.0,1.0,2600000.0,10.29630654,123.9757606,https://www.lamudi.com.ph/property/41032-73-4257f69b6b95-290c-19dbd41-8a8d-7524,open_market
Lamudi,Studio For Sale in Pajac,"Cagodoy Road, Basak, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,24.0,,1.0,3729840.0,10.29630654,123.9757606,https://www.lamudi.com.ph/property/41032-73-20c00b5cae21-d225-1998447-82bd-75a7,open_market
Lamudi,Condo For Sale in Pajac,"Cagodoy Road, Basak, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,36.0,1.0,1.0,4400000.0,10.29630654,123.9757606,https://www.lamudi.com.ph/property/41032-73-b921fb96ecad-45a2-19dbd46-9447-7695,open_market
Lamudi,Condo For Sale in Mactan,"72W2+FQC, Maribago, Lapu-Lapu City, Cebu, Philippines",Lapu-Lapu City,Condominium,,36.0,1.0,1.0,1500000.0,10.29677198,124.00247097,https://www.lamudi.com.ph/property/41032-73-274acb6869f2-9fdf-84a3f0d9-a024-1235,open_market
Lamudi,Condo For Sale in Mactan,"Quezon National Highway, Maribago, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,57.0,2.0,1.0,2700000.0,10.29677697,124.0024671,https://www.lamudi.com.ph/property/41032-73-6a39b33e6873-ad9b-19d7aaf-a8cf-70e3,open_market
Lamudi,Condo For Sale in Mactan,"Mactan Oasis Garden, Mactan, Lapu-Lapu, Cebu, Pilipinas",Lapu-Lapu City,Condominium,,46.0,2.0,1.0,4500000.0,10.2967846,124.0024785,https://www.lamudi.com.ph/property/41032-73-4182577bbbe2-fdd3-19d82ef-972b-76c4,open_market
Lamudi,Condo For Sale in Basak,"Basak Barangay Hall, Lapu-Lapu City, Cebu, Pilipinas",Lapu-Lapu City,Condominium,,21.0,,1.0,3102082.0,10.2972215,123.9646371,https://www.lamudi.com.ph/property/41032-73-35b152eb369b-46f9-191f178-b838-76b0,open_market
Lamudi,Residential Lot For Sale in Labangon,"Tres de Abril Street, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Vacant Lot,,983.0,,,68810000.0,10.2976607,123.8823523,https://www.lamudi.com.ph/property/41032-73-28c285168f98-7e69-19db3a2-8926-77f7,open_market
Lamudi,Condo For Sale in Mactan,"1 Casanta Soong, Maribago, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,37.0,2.0,1.0,1550000.0,10.298094,124.002443,https://www.lamudi.com.ph/property/41032-73-96289df5d65-69b8-b8d531d9-86bf-1237,open_market
Lamudi,Land For Sale in Mactan,"Vistamar Beach & Residential Estates, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,,568.0,,,11360000.0,10.2982232,124.00635,https://www.lamudi.com.ph/property/41032-73-b8f2cc6dda9-94d2-19d85c5-8cdc-7ac7,open_market
Lamudi,House For Sale in Mactan,"Vistamar Beach & Residential Estates, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,215.0,4.0,4.0,20000000.0,10.2982232,124.00635,https://www.lamudi.com.ph/property/41032-73-2779a953e9f9-e84d-19cdba6-bb02-74c7,open_market
Lamudi,House For Sale in Bankal,"Bankal Mahayahay Soong Road, Maribago, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,House and Lot,,75.0,,,3700000.0,10.298255,123.998783,https://www.lamudi.com.ph/property/41032-73-dff2892a74fe-141f-19c03e5-856f-7235,open_market
Lamudi,House For Sale in Pajac,"Pajac, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,House and Lot,,235.0,3.0,4.0,10000000.0,10.29842,123.984898,https://www.lamudi.com.ph/property/41032-73-c4712f50f0d3-9555-1984157-8f08-743f,open_market
Lamudi,Condo For Sale in Kalubihan,"Osme̱a Blvd, Kalubihan Pob., Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,,47.0,1.0,1.0,7200000.0,10.29883634,123.89655322,https://www.lamudi.com.ph/property/41032-73-ef73cf2720af-48a-89a7e369-9985-1236,open_market
Lamudi,Townhouse For Sale in Basak,"Angels Hamburger Basak Branch 1, Maximo.V.Patalinghug Jr.Avenue, Basak, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Townhouse,,,2.0,2.0,3800000.0,10.298913,123.963147,https://www.lamudi.com.ph/property/41032-73-a483a1d89904-6217-1976c88-9a38-7b41,open_market
Lamudi,House For Sale in Pajac,"Aldea Del Sol by Filinvest, Lapu-Lapu City, Cebu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,200.0,3.0,2.0,10000000.0,10.2989483,123.992815,https://www.lamudi.com.ph/property/41032-73-ae44a09cc0a2-a12c-19bb340-a83f-76fe,open_market
Lamudi,Land For Sale in Pajac,"Madrid Street, Pajac, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Vacant Lot,,183.0,,,2379000.0,10.298911,123.992887,https://www.lamudi.com.ph/property/41032-73-6558b635bee7-2c1c-1afd76b1-973a-4c24,open_market
Lamudi,Land For Sale in Pajac,"Madrid Street, Pajac, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Vacant Lot,,138.0,,,2484000.0,10.298911,123.992887,https://www.lamudi.com.ph/property/41032-73-c346b7666c39-ff60-199d17d-9c57-7778,open_market
Lamudi,Condo For Sale in Mactan,"Pacific Dr, Mactan, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,65.0,1.0,1.0,20216000.0,10.29889638,124.01572343,https://www.lamudi.com.ph/property/41032-73-c193b289b1f9-7a4d-814bf289-ad4d-1237,open_market
Lamudi,Condo For Sale in Basak,"Mactan, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,36.0,1.0,1.0,1500000.0,10.2990463,123.9638531,https://www.lamudi.com.ph/property/41032-73-68be4a0fb779-da76-6412493a-a830-45fa,open_market
Lamudi,Condo For Sale in Basak,"Mactan, Pilipinas",Lapu-Lapu City,Condominium,,,,,1699000.0,10.2990463,123.9638531,https://www.lamudi.com.ph/property/41032-73-71b980d39c0b-3f7b-6e5b6e0d-8a73-4b61,open_market
Lamudi,House For Sale in Canjulao,"Breeza Scapes, Locata Road, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,104.0,3.0,2.0,9424000.0,10.2994172,123.9423717,https://www.lamudi.com.ph/property/41032-73-9bb9fb733c02-fa16-19898da-959b-7388,open_market
Lamudi,House For Sale in Canjulao,"Shine Purified Drinking Water, Looc, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,House and Lot,,104.0,3.0,3.0,9575200.0,10.29942245,123.9424289,https://www.lamudi.com.ph/property/41032-73-f9554f2e1073-67f1-19d29af-8dc7-772f,open_market
Lamudi,House For Sale in Canjulao,"Breeza Scapes, Locata Road, Looc, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,312.0,4.0,3.0,12000000.0,10.2994172,123.9423717,https://www.lamudi.com.ph/property/41032-73-91cc41461e98-8a9a-19cb76a-94ca-7304,open_market
Lamudi,Land For Sale in Mactan,"Vistamar, Dapdap, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,,359.0,,,4487500.0,10.29942,124.015939,https://www.lamudi.com.ph/property/41032-73-3d94cea192b8-8a92-1964474-bc7e-7d16,open_market
Lamudi,Condo For Sale in Mactan,"Vistamar, Dapdap, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,67.0,1.0,1.0,18500000.0,10.29942,124.015939,https://www.lamudi.com.ph/property/41032-73-58bd240db983-954d-19dad5d-83c5-72b3,open_market
Lamudi,House For Sale in Tisa,"Saturn Street, Punta Princesa, Cebu City, Cebu, Central Visayas, PHL",Cebu City,House and Lot,,150.0,4.0,3.0,13000000.0,10.29952702,123.866405,https://www.lamudi.com.ph/property/41032-73-46201fb2a5c6-5805-19d6dd1-82e9-7548,open_market
Lamudi,House For Sale in Canjulao,"Looc, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,104.0,3.0,3.0,9575200.0,10.2996078,123.9387637,https://www.lamudi.com.ph/property/41032-73-643dcdd5b153-28ad-19ce68e-8607-730b,open_market
Lamudi,Townhouse For Sale in Pajac,"Pajac, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Townhouse,,84.0,,,6400000.0,10.299843,123.984897,https://www.lamudi.com.ph/property/41032-73-125b477a322f-a3d9-19c03e0-8174-76ed,open_market
Lamudi,House For Sale in Pajac,"Pajac, Lapu-Lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,,,,7912992.0,10.2998522,123.9875424,https://www.lamudi.com.ph/property/41032-73-261450a1e256-1aec-190ed46-8932-7057,open_market
Lamudi,House For Sale in Pajac,"Pajac, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,,,,12000000.0,10.2998522,123.9875424,https://www.lamudi.com.ph/property/41032-73-509ca66ae68e-dabd-197e489-ba5c-77c8,open_market
Lamudi,Townhouse For Sale in Pajac,"Pajac, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Townhouse,,130.0,3.0,2.0,12000000.0,10.2998522,123.9875424,https://www.lamudi.com.ph/property/41032-73-b49ad2abc772-d60e-19d1070-be43-7701,open_market
Lamudi,Studio For Sale in Mactan,"Vista Mar Beach Resort & Country Club, Resort and Country Club, Angasil Rd, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,40.0,1.0,1.0,4200000.0,10.2998733,124.0161361,https://www.lamudi.com.ph/property/41032-73-40e9b66e3234-431f-19d4f13-9f85-756b,open_market
Lamudi,Residential Lot For Sale in Mactan,"Maribago Blue Water, Lapu-Lapu, Cebu, Central Visayas, PHL",Lapu-Lapu City,Vacant Lot,,300.0,,,5400000.0,10.29988385,124.0161039,https://www.lamudi.com.ph/property/41032-73-d0a972e51de1-4c30-1976c3d-b7b1-78c5,open_market
Lamudi,House For Sale in Mactan,"Vista Mar Beach Resort & Country Club, Resort and Country Club, Angasil Rd, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,215.0,4.0,4.0,20000000.0,10.2998733,124.0161361,https://www.lamudi.com.ph/property/41032-73-52e12389cf4-67e4-19d0619-9aae-73a8,open_market
Lamudi,Townhouse For Sale in Mactan,"Maribago, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Townhouse,,54.0,2.0,1.0,3000000.0,10.30012279,124.00176009,https://www.lamudi.com.ph/property/41032-73-e2b91d5796ef-78bf-19b0648-9e45-7a10,open_market
Lamudi,House For Sale in Calamba,"Labangon, Cebu City, Cebu, Central Visayas, Philippines",Cebu City,House and Lot,,54.0,3.0,2.0,6500000.0,10.3003418,123.8815901,https://www.lamudi.com.ph/property/41032-73-4a157093cc55-eecd-19d971c-9dfd-7a7e,open_market
Lamudi,House For Sale in Calamba,"Labangon, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,House and Lot,,280.0,6.0,3.0,18000000.0,10.3003418,123.8815901,https://www.lamudi.com.ph/property/41032-73-20fc2f737d27-854f-19dee4a-94ed-7692,open_market
Lamudi,Condo For Sale in Mactan,"Sotogrande Hotel & Resort, Angasil Rd, Lapu-Lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,38.0,1.0,1.0,3500000.0,10.300465,124.0157008,https://www.lamudi.com.ph/property/41032-73-98c72f16d779-8c04-2777e58a-a0d3-43c9,open_market
Lamudi,Residential Lot For Sale in Mactan,"Quezon National Highway, Mactan, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Vacant Lot,,360.0,,,9000000.0,10.3007871,124.0043461,https://www.lamudi.com.ph/property/41032-73-b17e809f0cf1-f1c3-1976451-911a-7961,open_market
Lamudi,Residential Lot For Sale in Mactan,"Quezon National Highway, Mactan, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Vacant Lot,,390.0,,,10920000.0,10.3007871,124.0043461,https://www.lamudi.com.ph/property/41032-73-460b8bb38f5a-37ff-1984159-92c5-73e0,open_market
Lamudi,Residential Lot For Sale in Mactan,"Quezon National Highway, Mactan, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Vacant Lot,,487.0,,,12175000.0,10.3007871,124.0043461,https://www.lamudi.com.ph/property/41032-73-6635ce028889-257-1976452-9e1b-7e21,open_market
Lamudi,Condo For Sale in Mactan,"La Mirada Hotel, Dap-Dap, Vistamar Beach & Residential Estates, Mactan, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,37.0,,1.0,3900000.0,10.3008615,124.0152259,https://www.lamudi.com.ph/property/41032-73-866ad8572c40-c8a4-193d905-b73c-7aee,open_market
Lamudi,Condo For Sale in Mactan,"La Mirada Residences, Mactan, Casia-Soong Road, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,40.0,,1.0,4000000.0,10.3010042,124.015789,https://www.lamudi.com.ph/property/41032-73-c0bc138bc6c0-8bc1-19db3ee-9a9d-77c4,open_market
Lamudi,Condo For Sale in Mactan,"La Mirada Residences, Mactan, Casia-Soong Road, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,40.0,,1.0,4200000.0,10.3010042,124.015789,https://www.lamudi.com.ph/property/41032-73-dfd6fe38e897-3fc3-19bb51c-b4fd-781c,open_market
Lamudi,House For Sale in Gun-Ob,"S. Osmena Street, Basak, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,House and Lot,,450.0,3.0,2.0,42000000.0,10.30141331,123.96046154,https://www.lamudi.com.ph/property/41032-73-5fabee0927b-e803-1945a64-b014-76b1,open_market
Lamudi,Land For Sale in Bankal,"Bankal-Mahayahay-Soong Road, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,,177.0,,,2301000.0,10.3016315,123.9933831,https://www.lamudi.com.ph/property/41032-73-8dd7e8499a55-489d-57d23eee-91c3-4c7c,open_market
Lamudi,House For Sale in Bankal,"Bankal-Mahayahay-Soong Road, Lapu-Lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,,3.0,2.0,4000000.0,10.3016315,123.9933831,https://www.lamudi.com.ph/property/41032-73-3c5ed2a896fa-7d42-475124e-a2e7-4e21,open_market
Lamudi,House For Sale in Labangon,"Bliss Housing, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,House and Lot,,160.0,4.0,2.0,8900000.0,10.3019629,123.8797965,https://www.lamudi.com.ph/property/41032-73-5b25651e582b-6d3-19ddc58-ac52-7338,open_market
Lamudi,House For Sale in Gun-Ob,"Gun-ob, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,,4.0,2.0,8500000.0,10.302447,123.9554907,https://www.lamudi.com.ph/property/41032-73-a3395c2dceb2-1a5f-196e2ce-8ee3-7bbd,open_market
Lamudi,Land For Sale in Gun-Ob,"Gun-ob, Lapu-Lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,,948.0,,,28500000.0,10.302447,123.9554907,https://www.lamudi.com.ph/property/41032-73-105864d06e89-ff7b-1916985-8954-7f2d,open_market
Lamudi,Land For Sale in Gun-Ob,"Gun-ob, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,,1616.0,,,29088000.0,10.302447,123.9554907,https://www.lamudi.com.ph/property/41032-73-8f42f95edda4-d6d8-19665cd-8086-72c3,open_market
Lamudi,Studio For Sale in Day-As,"Sikatuna Street, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Condominium,,22.0,1.0,1.0,3789526.0,10.3026114,123.9019284,https://www.lamudi.com.ph/property/41032-73-588cc0425757-3c6e-1979854-9d0f-7f31,open_market
Lamudi,House For Sale in Calamba,"8V3J+4CP Cebu City, Cebu, Pilipinas",Cebu City,House and Lot,,,8.0,6.0,30000000.0,10.3028375,123.8810781,https://www.lamudi.com.ph/property/41032-73-95a46b28abc8-d2e7-19def42-a167-7516,open_market
Lamudi,Condo For Sale in Tejero,"13th Avenue, Cebu Port Center, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,,,1.0,1.0,6360000.0,10.302947497827208,123.91121364322544,https://www.lamudi.com.ph/property/41032-73-3c1868ca87d4-7a08-215e3152-b67b-45fa,open_market
Lamudi,Condo For Sale in Tejero,"13th Avenue, Cebu Port Center, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,,51.0,1.0,1.0,10133956.0,10.302947497827208,123.91121364322544,https://www.lamudi.com.ph/property/41032-73-1e0329b66c5b-a8a5-af92072-a227-43cc,open_market
Lamudi,Condo For Sale in Mactan,"The Mactan Newtown Beach, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,58.0,1.0,2.0,9000000.0,10.3035254,124.0193458,https://www.lamudi.com.ph/property/41032-73-1443986f18d6-a27f-198bce0-b917-76d8,open_market
Lamudi,Condo For Sale in Tejero,"13th Avenue, Cebu Port Center, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,,48.0,1.0,2.0,8500000.0,10.30360853,123.91106969,https://www.lamudi.com.ph/property/41032-73-e588d5b886c2-a690-19da5e2-acf1-730b,open_market
Lamudi,Condo For Sale in Carreta,"13th Avenue, Cebu Port Center, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Condominium,,67.0,2.0,3.0,16000000.0,10.30360853,123.91106969,https://www.lamudi.com.ph/property/41032-73-5698952cfd56-acd6-19dd7b8-b9f0-77d4,open_market
Lamudi,Apartment For Sale in Calamba,"Urgello Road, Cebu City, Lalawigan ng Cebu, Pilipinas",Cebu City,Condominium,,611.0,27.0,27.0,40000000.0,10.3044419,123.8912501,https://www.lamudi.com.ph/property/41032-73-dad0d119ec08-cf3f-19ded51-a6b7-7051,open_market
Lamudi,Land For Sale in Pajac,"Bankal, Lapu-Lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,,1800.0,,,23400000.0,10.3046231,123.9777887,https://www.lamudi.com.ph/property/41032-73-9ee8c29be599-88b3-191613c-a1a2-7e25,open_market
Lamudi,House For Sale in Pajac,"Bankal, Lapu-Lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,400.0,,,26000000.0,10.3046231,123.9777887,https://www.lamudi.com.ph/property/41032-73-83372f999f22-ec6a-19108e3-a350-704c,open_market
Lamudi,Residential Lot For Sale in Pajac,"Ramirez Drive, Ticgahon Bankal, Ticgahon, Lungsod ng Lapu-Lapu, LLC, Pilipinas",Lapu-Lapu City,Vacant Lot,,250.0,,,2750000.0,10.3047237,123.9827046,https://www.lamudi.com.ph/property/41032-73-2027ba4958a9-fe4d-19d112e-a95b-74eb,open_market
Lamudi,Residential Lot For Sale in Pajac,"Ramirez Drive, Ticgahon Bankal, Ticgahon, Lapu-Lapu, LLC, Pilipinas",Lapu-Lapu City,Vacant Lot,,618.0,,,6180000.0,10.3047237,123.9827046,https://www.lamudi.com.ph/property/41032-73-297cbb79b285-255d-19d1119-974c-72c0,open_market
Lamudi,Residential Lot For Sale in Pajac,"Ramirez Drive, Ticgahon Bankal, Ticgahon, Lapu-lapu City, LLC, Pilipinas",Lapu-Lapu City,Vacant Lot,,1500.0,,,15000000.0,10.3047237,123.9827046,https://www.lamudi.com.ph/property/41032-73-5c8d31cd082b-d964-19d1105-8afa-7806,open_market
Lamudi,Condo For Sale in Mactan,"Mactan Plains Residences, Lapu lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,29.0,,1.0,1002237.0,10.304693,124.0115953,https://www.lamudi.com.ph/property/41032-73-e19fb8d9e69c-1543-19518f8-8d4e-79de,open_market
Lamudi,Condo For Sale in Mactan,"Mactan Plains Residences, Lapu lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,25.0,1.0,1.0,2787400.0,10.304693,124.0115953,https://www.lamudi.com.ph/property/41032-73-2104b91c7fc7-3412-1917edb-a670-7168,open_market
Lamudi,Condo For Sale in Mactan,"Mactan Plains Residences, Angasil Rd, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,25.0,,,3068695.0,10.305113,124.011204,https://www.lamudi.com.ph/property/41032-73-231b9c6f1553-31e8-19ca41b-a3ba-7be6,open_market
Lamudi,Condo For Sale in Mactan,"Angasil Road, Lapu-Lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,25.0,,1.0,2791800.0,10.3050836,124.0149484,https://www.lamudi.com.ph/property/41032-73-afd68fabc93d-515a-1924e69-a700-79e8,open_market
Lamudi,Apartment For Sale in Mactan,"Mactan, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,,21.0,21.0,11000000.0,10.305155,124.011241,https://www.lamudi.com.ph/property/41032-73-5b810c77d4ad-ae49-1976c3d-a394-793a,open_market
Lamudi,Townhouse For Sale in Sambag II,"Sambag 2 Barangay Hall, Visitacion Street, Sambag I, Cebu City, Cebu, Central Visayas, PHL",Cebu City,Townhouse,,150.0,4.0,2.0,15000000.0,10.30553239,123.89012799,https://www.lamudi.com.ph/property/41032-73-e6025311ae13-c42c-19be499-a2ed-7d9e,open_market
Lamudi,House For Sale in Mactan,"Mactan lapu-lapu city, Mactan, Lungsod ng Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,115.0,4.0,3.0,8877560.0,10.305527,124.0111283,https://www.lamudi.com.ph/property/41032-73-4285e071073a-6cb3-19d913f-be51-7081,open_market
Lamudi,House For Sale in Mactan,"Mactan, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,70.0,2.0,1.0,2700000.0,10.3054728,124.0112255,https://www.lamudi.com.ph/property/41032-73-4bd86ed0147c-4b07-25957ee9-8de3-1237,open_market
Lamudi,House For Sale in Mactan,"Mactan, Lapu-Lapu City, Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,73.0,3.0,2.0,5000000.0,10.3054728,124.0112255,https://www.lamudi.com.ph/property/41032-73-f2182d48edd4-5258-9f48e678-96da-4888,open_market
Lamudi,House For Sale in Gun-Ob,"Looc, Barangay looc, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,House and Lot,,104.0,3.0,3.0,9575200.0,10.3057985,123.9464397,https://www.lamudi.com.ph/property/41032-73-7d1c2324c47d-dd11-19d85f8-b19d-72ec,open_market
Lamudi,Condo For Sale in Gun-Ob,"Saekyung 956 Condominium, Lapu-Lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,27.0,,1.0,2100000.0,10.3059229,123.9435025,https://www.lamudi.com.ph/property/41032-73-24641011613e-f0c9-1969c3e-9e0e-75a6,open_market
Lamudi,Condo For Sale in Gun-Ob,"Cabagnot Internet Cafe, Looc, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,27.0,1.0,1.0,3800000.0,10.30590598,123.9436106,https://www.lamudi.com.ph/property/41032-73-df8517e601e-a929-19ccc07-9227-7658,open_market
Lamudi,Condo For Sale in Pajo,"PASEO GROVE, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,45.0,1.0,1.0,7769418.0,10.3061854,123.9628447,https://www.lamudi.com.ph/property/41032-73-f8d7ddc28e-a6b-19173b5-b0cf-7f2a,open_market
Lamudi,Land For Sale in Mactan,"Bankal-Mahayahay-Soong Road, Lapu-Lapu City, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Vacant Lot,,125.0,,,1750000.0,10.30626534,124.00114166,https://www.lamudi.com.ph/property/41032-73-eb9030267407-26e3-d6ccf789-b627-1237,open_market
Lamudi,Studio For Sale in Pajo,"Pajo, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,21.0,1.0,1.0,3100000.0,10.30640174,123.9624438,https://www.lamudi.com.ph/property/41032-73-68966443bf28-c3f5-19db919-bd47-7634,open_market
Lamudi,Condo For Sale in Pajo,"Pajo, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,62.0,2.0,,11000000.0,10.30640174,123.9624438,https://www.lamudi.com.ph/property/41032-73-eedef2cb17f3-4d2c-19db91e-c021-74b3,open_market
Lamudi,House For Sale in Mactan,"Soong Rd, Mactan, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,House and Lot,,60.0,2.0,1.0,2100000.0,10.30660578,124.00267381,https://www.lamudi.com.ph/property/41032-73-5bb3ff719a1c-45e5-e4d6a179-a3d0-1237,open_market
Lamudi,Apartment For Sale in Mactan,"Mactan, Lapu-Lapu, Lalawigan ng Cebu, Pilipinas",Lapu-Lapu City,Condominium,,186.0,2.0,1.0,4400000.0,10.3066,124.00268,https://www.lamudi.com.ph/property/41032-73-971464ba72f-1805-3d9c06b9-a9f7-1237,open_market
Lamudi,Condo For Sale in Mactan,"Savoy Hotel, Mactan, Lapu-Lapu City, Cebu, Central Visayas, PHL",Lapu-Lapu City,Condominium,,44.0,,,7197400.0,10.306954,124.014881,https://www.lamudi.com.ph/property/41032-73-24adcdb40c56-ebdf-19d85ec-8cea-7c11,open_market
